"X.2","X.1","X","sect_triris","district","morph","colour","colour_simplif","extleft_fing","medleft_fing","intleft_fing","backleft_fing","extright_fing","medright_fing","intright_fing","backright_fing","left_tot","right_tot","total","mutilation","age","weather","nbindiv_checked","nbindiv_mutil","abund_sect","area","area_km","greenspace_area","greenspace_dens","dovecote","noise_pollut","humpop_2015","nb_passers","bakeries","fabric_manuf","haircut","nb_closedmarkets","nb_openmarkets","nb_biomarkets","nb_foodmarkets","openmarkets","foodmarkets","hrs_closedmarkets","hrs_openmarkets","hrs_biomarkets","tot_openhours","airqual_pca1","recyclwaste","nonrecyclwaste","waste","humpop_dens","human_flow","openmarkets_dens","foodmarkets_dens","hrsarea_openmarkets","hrsarea_totopenhrs","bakeries_dens","fabricmanuf_dens","hairdres_dens","waste_dens","prop_mutil","ID"
58,58,58,4,2,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,58
59,59,59,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,59
60,60,60,4,2,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,60
61,61,61,4,2,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,61
62,62,62,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,62
63,63,63,4,2,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,63
64,64,64,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,64
65,65,65,4,2,3,"R","R",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,65
66,66,66,4,2,NA,"Bbrgr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,66
67,67,67,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0.23,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,67
68,68,68,8,3,3,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,68
69,69,69,8,3,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,69
70,70,70,8,3,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,70
71,71,71,8,3,NA,"Bgr","B",0,0,1,1,0,0,0,0,2,0,2,1,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,71
72,72,72,8,3,3,"Bp","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,72
73,73,73,8,3,1,"B","B",0,0,0,0,0,1,1,0,0,2,2,1,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,73
74,74,74,8,3,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,74
75,75,75,8,3,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,75
76,76,76,8,3,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,76
77,77,77,8,3,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,77
78,78,78,8,3,1,"B","B",0,1,1,0,0,0,1,1,2,2,4,1,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,78
79,79,79,8,3,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,79
80,80,80,8,3,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,80
81,81,81,8,3,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,81
82,82,82,8,3,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,82
83,83,83,8,3,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,0.4,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,83
84,84,84,10,4,3,"B","B",0,0,0,0,0,0,0,1,0,1,1,1,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,84
85,85,85,10,4,2,"B","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,85
86,86,86,10,4,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,86
87,87,87,10,4,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,87
88,88,88,10,4,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,88
89,89,89,10,4,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,89
90,90,90,10,4,2,"B","B",0,0,0,0,0,0,1,1,0,2,2,1,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,90
91,91,91,10,4,4,"B","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,91
92,92,92,10,4,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,92
93,93,93,10,4,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,93
94,94,94,10,4,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,94
95,95,95,10,4,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,95
96,96,96,10,4,1,"B","B",0,0,0,1,0,0,0,0,1,0,1,1,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,96
97,97,97,10,4,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,97
98,98,98,10,4,1,"Bgr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,98
99,99,99,10,4,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,99
100,100,100,10,4,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,100
101,101,101,10,4,4,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,101
102,102,102,10,4,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,102
103,103,103,10,4,1,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,103
104,104,104,10,4,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,104
105,105,105,10,4,1,"B","B",0,0,1,0,0,0,1,0,1,1,2,1,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,105
106,106,106,10,4,4,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,106
107,107,107,10,4,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,107
108,108,108,10,4,1,"B","B",0,0,0,1,0,0,0,0,1,0,1,1,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,108
109,109,109,10,4,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,7,22.1666666666667,36.68,0.37,15058.682501855,410.542052940431,0,7,9695,6515486,10,4,11,0,1,0,1,1,1,0,16,0,16,0.509048580865761,1447.7,18068,19515.7,264.312977099237,177630.479825518,0.0272628135223555,0.0272628135223555,0.436205016357688,0.436205016357688,0.272628135223555,0.109051254089422,0.299890948745911,532.052889858233,0.269230769230769,109
110,110,110,14,5,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,110
111,111,111,14,5,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,111
112,112,112,14,5,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,112
113,113,113,14,5,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,113
114,114,114,14,5,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,114
115,115,115,14,5,1,"Bgr","B",0,0,1,1,0,0,0,0,2,0,2,1,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,115
116,116,116,14,5,4,"Bpgr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,116
117,117,117,14,5,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,117
118,118,118,14,5,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,118
119,119,119,14,5,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,119
120,120,120,14,5,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,120
121,121,121,14,5,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",30,5,21,40.62,0.41,25527.66724411,628.450695325209,0,7,5473,1715926,7,0,9,0,0,0,0,0,0,0,0,0,0,-0.69648911274455,2626.9,24369,26995.9,134.736582964057,42243.3776464796,0,0,0,0,0.17232890201871,0,0.221565731166913,664.596258000985,0.166666666666667,121
